review_id,outlet_id,review_date,platform,rating,review_category,sentiment_score,is_complaint,was_resolved,response_time_hours,archetype
REV0002781,OT009,2023-09-30,Swiggy,4,Packaging,0.33,0,0,,struggling
REV0002782,OT009,2023-06-02,Zomato,3,Delivery Speed,-0.04,0,0,,struggling
REV0002783,OT009,2023-02-16,Swiggy,3,Food Quality,-0.08,0,0,,struggling
REV0002784,OT009,2023-11-18,Google,2,Food Quality,-0.46,1,0,28.3,struggling
REV0002785,OT009,2023-11-13,Zomato,4,Quantity,0.18,0,0,,struggling
REV0002786,OT009,2023-05-13,Zomato,4,Service,0.47,0,0,,struggling
REV0002787,OT009,2024-05-08,Google,3,Delivery Speed,0.03,0,0,,struggling
REV0002788,OT009,2023-01-16,Swiggy,4,Quantity,0.41,0,0,,struggling
REV0002789,OT009,2023-08-13,Google,3,Food Quality,-0.02,0,0,,struggling
REV0002790,OT009,2023-10-18,Zomato,2,Service,-0.16,1,0,23.1,struggling
REV0002791,OT009,2024-03-28,Zomato,4,Delivery Speed,0.58,0,0,,struggling
REV0002792,OT009,2023-01-28,Swiggy,2,Food Quality,-0.39,1,1,21.5,struggling
REV0002793,OT009,2023-02-08,Zomato,3,Quantity,0.21,0,0,,struggling
REV0002794,OT009,2023-05-17,Google,3,Packaging,-0.1,0,0,,struggling
REV0002795,OT009,2023-03-01,Google,3,Food Quality,-0.1,0,0,,struggling
REV0002796,OT009,2023-07-10,Direct,4,Packaging,0.58,0,0,,struggling
REV0002797,OT009,2023-06-07,Swiggy,4,Food Quality,0.63,0,0,,struggling
REV0002798,OT009,2024-02-14,Zomato,4,Delivery Speed,0.76,0,0,,struggling
REV0002799,OT009,2023-11-27,Swiggy,4,Food Quality,0.06,0,0,,struggling
REV0002800,OT009,2024-05-27,Google,5,Food Quality,0.84,0,0,,struggling
REV0002801,OT009,2023-06-15,Direct,4,Delivery Speed,0.39,0,0,,struggling
REV0002802,OT009,2023-10-03,Swiggy,3,Quantity,0.3,0,0,,struggling
REV0002803,OT009,2024-04-04,Direct,5,Packaging,1.0,0,0,,struggling
REV0002804,OT009,2023-09-13,Zomato,2,Food Quality,-0.24,1,0,34.9,struggling
REV0002805,OT010,2023-04-18,Google,3,Packaging,0.24,0,0,,struggling
REV0002806,OT010,2024-05-09,Direct,3,Food Quality,-0.14,0,0,,struggling
REV0002807,OT010,2023-04-26,Direct,2,Packaging,-0.41,1,1,32.3,struggling
REV0002808,OT010,2023-07-26,Zomato,3,Delivery Speed,0.23,0,0,,struggling
REV0002809,OT010,2023-07-21,Swiggy,5,Food Quality,0.97,0,0,,struggling
REV0002810,OT010,2024-06-14,Swiggy,2,Service,-0.7,1,1,19.9,struggling
REV0002811,OT010,2023-10-18,Zomato,2,Food Quality,-0.39,1,0,39.3,struggling
REV0002812,OT010,2024-02-29,Zomato,3,Quantity,0.18,0,0,,struggling
REV0002813,OT010,2024-06-18,Zomato,4,Food Quality,0.45,0,0,,struggling
REV0002814,OT010,2023-09-23,Swiggy,4,Packaging,0.38,0,0,,struggling
REV0002815,OT010,2023-09-24,Zomato,5,Value for Money,0.93,0,0,,struggling
REV0002816,OT010,2023-07-11,Zomato,4,Delivery Speed,0.43,0,0,,struggling
REV0002817,OT010,2024-04-28,Zomato,5,Food Quality,1.0,0,0,,struggling
REV0002818,OT010,2024-01-26,Swiggy,3,Delivery Speed,0.34,0,0,,struggling
REV0002819,OT010,2023-03-12,Google,4,Food Quality,0.43,0,0,,struggling
REV0002820,OT010,2023-11-28,Swiggy,4,Delivery Speed,0.6,0,0,,struggling
REV0002821,OT010,2023-11-24,Swiggy,2,Food Quality,-0.52,1,1,24.3,struggling
REV0002822,OT010,2023-11-21,Swiggy,4,Delivery Speed,0.6,0,0,,struggling
REV0002823,OT010,2023-08-16,Google,3,Packaging,-0.24,0,0,,struggling
REV0002824,OT010,2023-05-24,Swiggy,4,Delivery Speed,0.58,0,0,,struggling
REV0002825,OT010,2024-06-09,Swiggy,4,Quantity,0.35,0,0,,struggling
REV0002826,OT010,2024-03-23,Google,5,Delivery Speed,1.0,0,0,,struggling
REV0002827,OT010,2023-03-17,Zomato,3,Service,-0.11,0,0,,struggling
REV0002828,OT010,2024-01-28,Swiggy,4,Packaging,0.55,0,0,,struggling
REV0002829,OT010,2023-06-13,Google,3,Quantity,-0.09,0,0,,struggling
REV0002830,OT010,2023-07-14,Swiggy,3,Value for Money,-0.19,0,0,,struggling
REV0002831,OT010,2023-01-07,Zomato,3,Packaging,-0.18,0,0,,struggling
REV0002832,OT010,2024-06-06,Zomato,3,Packaging,-0.09,0,0,,struggling
REV0002833,OT010,2023-12-29,Google,3,Quantity,0.04,0,0,,struggling
REV0002834,OT010,2023-11-14,Zomato,4,Packaging,0.75,0,0,,struggling
REV0002835,OT010,2023-06-14,Swiggy,2,Food Quality,-0.38,1,1,34.9,struggling
REV0002836,OT010,2023-12-25,Swiggy,4,Delivery Speed,0.78,0,0,,struggling
REV0002837,OT010,2023-02-19,Swiggy,4,Food Quality,0.25,0,0,,struggling
REV0002838,OT010,2023-10-26,Zomato,3,Delivery Speed,-0.07,0,0,,struggling
REV0002839,OT010,2024-03-26,Swiggy,3,Delivery Speed,0.01,0,0,,struggling
REV0002840,OT010,2023-12-15,Google,3,Value for Money,0.12,0,0,,struggling
REV0002841,OT010,2024-06-26,Zomato,5,Quantity,1.0,0,0,,struggling
REV0002842,OT010,2023-10-02,Google,2,Packaging,-0.34,1,1,22.7,struggling
REV0002843,OT010,2023-08-27,Zomato,3,Packaging,-0.34,0,0,,struggling
REV0002844,OT010,2024-03-18,Zomato,3,Food Quality,0.27,0,0,,struggling
REV0002845,OT010,2023-11-05,Swiggy,4,Delivery Speed,0.72,0,0,,struggling
REV0002846,OT010,2024-06-02,Swiggy,3,Food Quality,0.1,0,0,,struggling
REV0002847,OT010,2023-03-19,Zomato,3,Delivery Speed,-0.15,0,0,,struggling
REV0002848,OT010,2023-11-17,Zomato,4,Packaging,0.42,0,0,,struggling
REV0002849,OT010,2023-05-04,Zomato,3,Packaging,0.03,0,0,,struggling
REV0002850,OT010,2024-06-15,Swiggy,3,Packaging,0.08,0,0,,struggling
REV0002851,OT010,2023-07-06,Direct,3,Packaging,-0.1,0,0,,struggling
REV0002852,OT010,2023-02-24,Zomato,3,Delivery Speed,0.23,0,0,,struggling
REV0002853,OT010,2023-07-29,Swiggy,5,Delivery Speed,0.84,0,0,,struggling
REV0002854,OT010,2023-11-08,Zomato,4,Quantity,0.35,0,0,,struggling
REV0002855,OT010,2023-09-03,Google,5,Food Quality,0.76,0,0,,struggling
REV0002856,OT010,2023-01-22,Direct,2,Delivery Speed,-0.46,1,1,21.2,struggling
REV0002857,OT010,2023-05-13,Zomato,3,Quantity,-0.14,0,0,,struggling
REV0002858,OT010,2024-04-24,Zomato,3,Service,-0.03,0,0,,struggling
REV0002859,OT010,2024-04-08,Zomato,2,Value for Money,-0.27,1,0,37.7,struggling
REV0002860,OT010,2024-02-02,Swiggy,4,Quantity,0.65,0,0,,struggling
REV0002861,OT010,2024-02-07,Swiggy,3,Food Quality,0.16,0,0,,struggling
REV0002862,OT010,2023-03-10,Zomato,4,Delivery Speed,0.38,0,0,,struggling
REV0002863,OT010,2023-10-12,Google,3,Packaging,-0.06,0,0,,struggling
REV0002864,OT010,2023-02-23,Google,4,Food Quality,0.48,0,0,,struggling
REV0002865,OT010,2023-09-17,Swiggy,4,Delivery Speed,0.47,0,0,,struggling
REV0002866,OT010,2023-10-29,Zomato,4,Food Quality,0.49,0,0,,struggling
REV0002867,OT010,2024-01-12,Zomato,3,Food Quality,0.22,0,0,,struggling
REV0002868,OT010,2023-10-04,Zomato,4,Service,0.83,0,0,,struggling
REV0002869,OT010,2023-03-28,Zomato,3,Delivery Speed,-0.02,0,0,,struggling
REV0002870,OT010,2023-06-07,Zomato,5,Quantity,1.0,0,0,,struggling
REV0002871,OT010,2023-02-07,Zomato,3,Service,-0.11,0,0,,struggling
REV0002872,OT010,2023-07-08,Zomato,4,Quantity,0.46,0,0,,struggling
REV0002873,OT010,2024-06-26,Google,4,Food Quality,0.49,0,0,,struggling
REV0002874,OT010,2023-02-17,Zomato,1,Value for Money,-1.0,1,1,23.4,struggling
REV0002875,OT010,2023-11-19,Zomato,3,Packaging,-0.17,0,0,,struggling
REV0002876,OT010,2023-07-16,Google,4,Delivery Speed,0.61,0,0,,struggling
REV0002877,OT010,2023-09-06,Zomato,4,Packaging,0.47,0,0,,struggling
REV0002878,OT010,2024-04-13,Zomato,2,Food Quality,-0.28,1,0,20.8,struggling
REV0002879,OT010,2024-02-04,Zomato,4,Food Quality,0.29,0,0,,struggling
REV0002880,OT010,2023-07-16,Zomato,4,Food Quality,0.76,0,0,,struggling
REV0002881,OT010,2023-12-04,Swiggy,3,Food Quality,0.2,0,0,,struggling
REV0002882,OT010,2024-03-08,Swiggy,4,Quantity,0.39,0,0,,struggling
REV0002883,OT010,2023-03-24,Zomato,3,Delivery Speed,0.02,0,0,,struggling
REV0002884,OT010,2024-04-18,Zomato,3,Packaging,0.04,0,0,,struggling
REV0002885,OT010,2023-06-09,Swiggy,3,Service,-0.06,0,0,,struggling
REV0002886,OT010,2023-03-01,Zomato,3,Packaging,-0.25,0,0,,struggling
REV0002887,OT010,2023-12-04,Zomato,3,Food Quality,-0.11,0,0,,struggling
REV0002888,OT010,2024-03-16,Zomato,3,Delivery Speed,-0.04,0,0,,struggling
REV0002889,OT010,2023-03-16,Zomato,4,Delivery Speed,0.64,0,0,,struggling
REV0002890,OT010,2024-03-12,Zomato,4,Delivery Speed,0.32,0,0,,struggling
REV0002891,OT010,2023-03-08,Swiggy,3,Service,-0.08,0,0,,struggling
REV0002892,OT010,2023-01-26,Swiggy,3,Food Quality,-0.08,0,0,,struggling
REV0002893,OT010,2023-10-24,Zomato,4,Food Quality,0.55,0,0,,struggling
REV0002894,OT010,2024-04-10,Swiggy,3,Food Quality,0.23,0,0,,struggling
REV0002895,OT010,2023-11-12,Zomato,4,Delivery Speed,0.35,0,0,,struggling
REV0002896,OT010,2023-04-30,Swiggy,3,Food Quality,0.13,0,0,,struggling
REV0002897,OT010,2023-05-02,Zomato,3,Quantity,0.16,0,0,,struggling
REV0002898,OT010,2023-10-29,Zomato,3,Service,-0.11,0,0,,struggling
REV0002899,OT010,2024-03-16,Zomato,2,Value for Money,-0.84,1,0,34.7,struggling
REV0002900,OT010,2023-08-27,Swiggy,3,Quantity,0.19,0,0,,struggling
REV0002901,OT010,2024-01-24,Google,4,Value for Money,0.31,0,0,,struggling
REV0002902,OT010,2023-03-20,Zomato,2,Food Quality,-0.91,1,0,38.1,struggling
REV0002903,OT010,2024-04-29,Swiggy,3,Quantity,0.07,0,0,,struggling
REV0002904,OT010,2023-07-03,Zomato,4,Delivery Speed,0.69,0,0,,struggling
REV0002905,OT010,2024-02-09,Zomato,3,Food Quality,0.17,0,0,,struggling
REV0002906,OT010,2024-04-11,Swiggy,4,Food Quality,0.41,0,0,,struggling
REV0002907,OT010,2023-12-05,Swiggy,3,Delivery Speed,0.12,0,0,,struggling
REV0002908,OT010,2024-03-15,Swiggy,4,Packaging,0.5,0,0,,struggling
REV0002909,OT010,2024-02-16,Google,3,Delivery Speed,0.17,0,0,,struggling
REV0002910,OT010,2023-06-30,Swiggy,5,Delivery Speed,1.0,0,0,,struggling
REV0002911,OT010,2024-06-12,Zomato,4,Food Quality,0.63,0,0,,struggling
REV0002912,OT010,2023-10-13,Zomato,5,Food Quality,1.0,0,0,,struggling
REV0002913,OT010,2023-04-01,Swiggy,3,Food Quality,-0.09,0,0,,struggling
REV0002914,OT010,2023-04-08,Swiggy,3,Delivery Speed,-0.17,0,0,,struggling
REV0002915,OT010,2023-06-29,Zomato,4,Food Quality,0.55,0,0,,struggling
REV0002916,OT010,2023-02-25,Swiggy,4,Food Quality,0.52,0,0,,struggling
REV0002917,OT010,2023-04-05,Zomato,3,Food Quality,0.17,0,0,,struggling
REV0002918,OT010,2024-03-27,Zomato,4,Delivery Speed,0.32,0,0,,struggling
REV0002919,OT010,2023-06-15,Zomato,4,Value for Money,0.52,0,0,,struggling
REV0002920,OT010,2024-05-16,Direct,3,Quantity,-0.11,0,0,,struggling
REV0002921,OT010,2023-04-30,Zomato,4,Packaging,0.46,0,0,,struggling
REV0002922,OT010,2023-05-14,Swiggy,3,Quantity,0.08,0,0,,struggling
REV0002923,OT010,2024-02-15,Direct,3,Packaging,-0.26,0,0,,struggling
REV0002924,OT010,2024-05-17,Direct,4,Food Quality,0.49,0,0,,struggling
REV0002925,OT010,2023-06-13,Swiggy,5,Food Quality,1.0,0,0,,struggling
REV0002926,OT010,2023-01-26,Zomato,3,Food Quality,0.21,0,0,,struggling
REV0002927,OT010,2023-12-21,Zomato,3,Packaging,-0.1,0,0,,struggling
REV0002928,OT010,2023-07-20,Zomato,4,Food Quality,0.45,0,0,,struggling
REV0002929,OT010,2023-09-13,Zomato,5,Food Quality,0.96,0,0,,struggling
REV0002930,OT010,2023-09-20,Zomato,3,Delivery Speed,0.02,0,0,,struggling
REV0002931,OT010,2024-03-29,Swiggy,4,Food Quality,0.56,0,0,,struggling
REV0002932,OT010,2024-04-13,Zomato,3,Service,0.12,0,0,,struggling
REV0002933,OT010,2023-02-19,Swiggy,3,Quantity,-0.13,0,0,,struggling
REV0002934,OT010,2024-05-29,Zomato,4,Food Quality,0.8,0,0,,struggling
REV0002935,OT010,2023-05-09,Google,3,Food Quality,0.05,0,0,,struggling
REV0002936,OT010,2023-12-01,Zomato,3,Quantity,-0.14,0,0,,struggling
REV0002937,OT010,2023-07-29,Zomato,3,Food Quality,-0.17,0,0,,struggling
REV0002938,OT010,2024-05-17,Swiggy,4,Food Quality,0.28,0,0,,struggling
REV0002939,OT010,2023-01-26,Zomato,4,Packaging,0.43,0,0,,struggling
REV0002940,OT010,2024-02-05,Swiggy,3,Delivery Speed,-0.0,0,0,,struggling
REV0002941,OT010,2023-07-12,Swiggy,4,Delivery Speed,0.79,0,0,,struggling
REV0002942,OT010,2023-07-13,Zomato,3,Food Quality,0.08,0,0,,struggling
REV0002943,OT010,2023-01-06,Swiggy,5,Service,0.92,0,0,,struggling
REV0002944,OT010,2024-05-24,Google,4,Delivery Speed,0.39,0,0,,struggling
REV0002945,OT010,2023-08-20,Google,4,Food Quality,0.43,0,0,,struggling
REV0002946,OT010,2024-05-07,Zomato,2,Packaging,-0.52,1,1,32.2,struggling
REV0002947,OT010,2023-01-13,Swiggy,3,Food Quality,-0.12,0,0,,struggling
REV0002948,OT010,2023-11-24,Google,3,Food Quality,-0.09,0,0,,struggling
REV0002949,OT010,2023-07-16,Swiggy,3,Food Quality,-0.18,0,0,,struggling
REV0002950,OT010,2024-01-23,Direct,3,Food Quality,0.08,0,0,,struggling
REV0002951,OT010,2023-12-01,Zomato,5,Food Quality,0.97,0,0,,struggling
REV0002952,OT010,2023-02-19,Google,4,Food Quality,0.77,0,0,,struggling
REV0002953,OT010,2024-06-05,Zomato,3,Delivery Speed,-0.1,0,0,,struggling
REV0002954,OT010,2024-03-23,Google,3,Delivery Speed,-0.24,0,0,,struggling
REV0002955,OT010,2023-08-08,Direct,4,Delivery Speed,0.45,0,0,,struggling
REV0002956,OT010,2023-08-01,Zomato,4,Delivery Speed,0.52,0,0,,struggling
REV0002957,OT010,2023-10-12,Swiggy,3,Packaging,-0.16,0,0,,struggling
REV0002958,OT010,2023-05-14,Direct,4,Quantity,0.49,0,0,,struggling
REV0002959,OT010,2024-01-19,Google,3,Packaging,-0.06,0,0,,struggling
REV0002960,OT010,2023-06-29,Google,3,Packaging,0.14,0,0,,struggling
REV0002961,OT010,2023-09-23,Google,4,Delivery Speed,0.62,0,0,,struggling
REV0002962,OT010,2024-06-05,Swiggy,5,Quantity,1.0,0,0,,struggling
REV0002963,OT010,2024-02-20,Swiggy,4,Packaging,0.7,0,0,,struggling
REV0002964,OT010,2024-02-29,Google,4,Food Quality,0.53,0,0,,struggling
REV0002965,OT010,2024-04-27,Zomato,4,Delivery Speed,0.4,0,0,,struggling
REV0002966,OT010,2023-06-02,Swiggy,5,Food Quality,1.0,0,0,,struggling
REV0002967,OT010,2023-04-24,Zomato,4,Value for Money,0.56,0,0,,struggling
REV0002968,OT010,2023-08-18,Zomato,4,Packaging,0.38,0,0,,struggling
REV0002969,OT010,2023-10-06,Google,4,Food Quality,0.51,0,0,,struggling
REV0002970,OT010,2023-05-03,Zomato,3,Delivery Speed,0.1,0,0,,struggling
REV0002971,OT010,2023-04-15,Google,2,Quantity,-0.58,1,1,41.1,struggling
REV0002972,OT010,2023-07-04,Zomato,4,Food Quality,0.62,0,0,,struggling
REV0002973,OT010,2024-05-07,Zomato,3,Food Quality,-0.05,0,0,,struggling
REV0002974,OT010,2023-06-22,Swiggy,3,Delivery Speed,0.12,0,0,,struggling
REV0002975,OT010,2023-06-19,Zomato,3,Food Quality,0.04,0,0,,struggling
REV0002976,OT010,2023-12-11,Zomato,3,Packaging,0.21,0,0,,struggling
REV0002977,OT010,2023-02-09,Direct,2,Food Quality,-0.77,1,1,31.8,struggling
REV0002978,OT010,2023-06-08,Zomato,4,Food Quality,0.27,0,0,,struggling
REV0002979,OT010,2023-11-24,Zomato,3,Packaging,0.08,0,0,,struggling
REV0002980,OT010,2023-10-14,Zomato,3,Packaging,0.18,0,0,,struggling
REV0002981,OT010,2023-03-22,Zomato,2,Quantity,-0.41,1,1,40.9,struggling
REV0002982,OT010,2024-06-06,Swiggy,4,Value for Money,0.57,0,0,,struggling
REV0002983,OT010,2023-09-01,Zomato,4,Packaging,0.56,0,0,,struggling
REV0002984,OT010,2023-07-28,Swiggy,3,Food Quality,-0.01,0,0,,struggling
REV0002985,OT010,2024-02-18,Swiggy,5,Quantity,0.68,0,0,,struggling
REV0002986,OT010,2023-02-16,Zomato,2,Delivery Speed,-0.53,1,1,23.2,struggling
REV0002987,OT010,2024-06-16,Zomato,3,Quantity,0.03,0,0,,struggling
REV0002988,OT010,2023-10-10,Google,4,Food Quality,0.63,0,0,,struggling
REV0002989,OT010,2023-12-05,Zomato,4,Food Quality,0.45,0,0,,struggling
REV0002990,OT010,2024-03-10,Google,4,Food Quality,0.46,0,0,,struggling
REV0002991,OT010,2023-01-05,Swiggy,5,Delivery Speed,1.0,0,0,,struggling
REV0002992,OT010,2023-01-26,Swiggy,2,Delivery Speed,-0.9,1,1,27.6,struggling
REV0002993,OT010,2023-08-02,Zomato,4,Delivery Speed,0.41,0,0,,struggling
REV0002994,OT010,2023-07-02,Swiggy,5,Value for Money,1.0,0,0,,struggling
REV0002995,OT010,2023-08-20,Swiggy,5,Food Quality,1.0,0,0,,struggling
REV0002996,OT010,2023-08-25,Zomato,4,Service,0.54,0,0,,struggling
REV0002997,OT010,2023-01-16,Direct,4,Packaging,0.47,0,0,,struggling
REV0002998,OT010,2023-09-26,Zomato,5,Service,1.0,0,0,,struggling
REV0002999,OT010,2023-04-26,Zomato,5,Service,0.92,0,0,,struggling
REV0003000,OT010,2024-04-25,Direct,3,Service,0.08,0,0,,struggling
REV0003001,OT010,2024-04-21,Swiggy,4,Food Quality,0.71,0,0,,struggling
REV0003002,OT010,2023-12-17,Zomato,3,Delivery Speed,0.06,0,0,,struggling
REV0003003,OT010,2023-04-18,Swiggy,3,Delivery Speed,-0.14,0,0,,struggling
REV0003004,OT010,2023-05-07,Google,3,Packaging,0.07,0,0,,struggling
REV0003005,OT010,2024-05-17,Zomato,4,Delivery Speed,0.44,0,0,,struggling
REV0003006,OT010,2024-04-24,Direct,5,Quantity,1.0,0,0,,struggling
REV0003007,OT010,2023-02-03,Zomato,5,Service,0.97,0,0,,struggling
REV0003008,OT010,2023-02-24,Google,3,Service,0.06,0,0,,struggling
REV0003009,OT010,2023-02-04,Swiggy,4,Packaging,0.52,0,0,,struggling
REV0003010,OT010,2024-01-16,Zomato,3,Food Quality,0.08,0,0,,struggling
REV0003011,OT010,2023-10-18,Swiggy,3,Packaging,0.03,0,0,,struggling
REV0003012,OT010,2024-06-18,Direct,4,Delivery Speed,0.22,0,0,,struggling
REV0003013,OT010,2023-08-30,Direct,3,Quantity,-0.04,0,0,,struggling
REV0003014,OT010,2023-11-03,Zomato,5,Packaging,0.86,0,0,,struggling
REV0003015,OT010,2023-11-28,Zomato,3,Food Quality,0.08,0,0,,struggling
REV0003016,OT010,2023-01-18,Zomato,4,Packaging,0.44,0,0,,struggling
REV0003017,OT010,2023-02-23,Zomato,5,Delivery Speed,0.93,0,0,,struggling
REV0003018,OT010,2023-10-12,Zomato,3,Packaging,0.33,0,0,,struggling
REV0003019,OT010,2024-04-01,Swiggy,4,Food Quality,0.51,0,0,,struggling
REV0003020,OT010,2023-07-19,Swiggy,5,Service,1.0,0,0,,struggling
REV0003021,OT010,2023-04-24,Swiggy,3,Packaging,0.27,0,0,,struggling
REV0003022,OT010,2023-05-07,Swiggy,4,Service,0.4,0,0,,struggling
REV0003023,OT010,2023-01-04,Google,4,Food Quality,0.39,0,0,,struggling
REV0003024,OT010,2023-09-16,Direct,3,Delivery Speed,-0.06,0,0,,struggling
REV0003025,OT010,2023-04-26,Zomato,3,Food Quality,0.01,0,0,,struggling
REV0003026,OT010,2023-06-02,Zomato,3,Food Quality,-0.11,0,0,,struggling
REV0003027,OT010,2024-02-12,Zomato,4,Delivery Speed,0.6,0,0,,struggling
REV0003028,OT010,2024-02-29,Zomato,3,Food Quality,0.05,0,0,,struggling
REV0003029,OT010,2023-01-30,Swiggy,1,Delivery Speed,-0.97,1,0,33.0,struggling
REV0003030,OT010,2023-05-04,Zomato,5,Quantity,1.0,0,0,,struggling
REV0003031,OT010,2023-06-29,Zomato,3,Packaging,-0.07,0,0,,struggling
REV0003032,OT010,2023-08-04,Google,4,Service,0.35,0,0,,struggling
REV0003033,OT010,2023-12-12,Swiggy,3,Quantity,-0.2,0,0,,struggling
REV0003034,OT010,2024-01-08,Swiggy,3,Food Quality,-0.05,0,0,,struggling
REV0003035,OT010,2023-12-21,Google,3,Food Quality,0.27,0,0,,struggling
REV0003036,OT010,2023-06-09,Swiggy,4,Delivery Speed,0.39,0,0,,struggling
REV0003037,OT010,2023-08-07,Google,4,Packaging,0.47,0,0,,struggling
REV0003038,OT010,2024-04-12,Swiggy,3,Delivery Speed,0.01,0,0,,struggling
REV0003039,OT010,2023-10-02,Zomato,4,Food Quality,0.27,0,0,,struggling
REV0003040,OT010,2024-05-09,Zomato,4,Packaging,0.48,0,0,,struggling
REV0003041,OT010,2023-08-01,Google,2,Delivery Speed,-0.66,1,0,21.2,struggling
REV0003042,OT010,2023-11-06,Swiggy,3,Service,-0.21,0,0,,struggling
REV0003043,OT010,2024-02-10,Zomato,5,Food Quality,1.0,0,0,,struggling
REV0003044,OT010,2023-03-28,Google,3,Value for Money,0.02,0,0,,struggling
REV0003045,OT010,2023-04-11,Swiggy,3,Quantity,-0.22,0,0,,struggling
REV0003046,OT010,2024-03-30,Swiggy,2,Delivery Speed,-0.49,1,1,31.7,struggling
REV0003047,OT010,2023-08-25,Zomato,3,Service,0.0,0,0,,struggling
REV0003048,OT010,2024-06-06,Zomato,3,Delivery Speed,-0.11,0,0,,struggling
REV0003049,OT010,2023-02-10,Direct,4,Food Quality,0.93,0,0,,struggling
REV0003050,OT010,2023-05-04,Google,4,Delivery Speed,0.37,0,0,,struggling
REV0003051,OT010,2023-05-16,Direct,2,Food Quality,-0.43,1,0,17.6,struggling
REV0003052,OT010,2024-03-31,Swiggy,3,Food Quality,-0.26,0,0,,struggling
REV0003053,OT010,2024-04-11,Swiggy,4,Food Quality,0.58,0,0,,struggling
REV0003054,OT010,2023-12-13,Zomato,4,Food Quality,0.57,0,0,,struggling
REV0003055,OT010,2023-08-10,Zomato,2,Service,-0.34,1,0,19.3,struggling
REV0003056,OT010,2023-08-07,Zomato,4,Food Quality,0.74,0,0,,struggling
REV0003057,OT010,2024-01-05,Zomato,4,Value for Money,0.56,0,0,,struggling
REV0003058,OT010,2024-06-06,Zomato,3,Food Quality,-0.04,0,0,,struggling
REV0003059,OT010,2023-06-25,Google,5,Food Quality,1.0,0,0,,struggling
REV0003060,OT010,2023-12-14,Zomato,2,Packaging,-0.33,1,0,30.9,struggling
REV0003061,OT010,2023-12-01,Zomato,3,Food Quality,0.09,0,0,,struggling
REV0003062,OT011,2024-01-23,Zomato,5,Value for Money,0.83,0,0,,star
REV0003063,OT011,2023-11-11,Zomato,5,Value for Money,1.0,0,0,,star
REV0003064,OT011,2023-11-09,Direct,5,Value for Money,1.0,0,0,,star
REV0003065,OT011,2023-10-26,Zomato,5,Food Quality,1.0,0,0,,star
REV0003066,OT011,2024-02-06,Zomato,5,Value for Money,0.97,0,0,,star
REV0003067,OT011,2024-03-01,Google,5,Service,0.82,0,0,,star
REV0003068,OT011,2024-05-21,Swiggy,4,Quantity,0.7,0,0,,star
REV0003069,OT011,2024-02-12,Swiggy,4,Packaging,0.41,0,0,,star
REV0003070,OT011,2023-12-10,Zomato,4,Delivery Speed,0.43,0,0,,star
REV0003071,OT011,2024-01-22,Zomato,5,Packaging,1.0,0,0,,star
REV0003072,OT011,2023-11-05,Swiggy,4,Value for Money,0.49,0,0,,star
REV0003073,OT011,2023-07-12,Google,4,Value for Money,0.44,0,0,,star
REV0003074,OT011,2023-04-16,Google,5,Food Quality,0.95,0,0,,star
REV0003075,OT011,2023-11-07,Swiggy,3,Packaging,0.05,0,0,,star
REV0003076,OT011,2023-05-31,Swiggy,4,Value for Money,0.34,0,0,,star
REV0003077,OT011,2023-03-12,Zomato,5,Value for Money,0.76,0,0,,star
REV0003078,OT011,2024-05-14,Google,4,Delivery Speed,0.67,0,0,,star
REV0003079,OT011,2024-01-21,Zomato,5,Quantity,1.0,0,0,,star
REV0003080,OT011,2023-08-18,Zomato,5,Food Quality,1.0,0,0,,star
REV0003081,OT011,2024-03-11,Google,5,Delivery Speed,0.81,0,0,,star
REV0003082,OT011,2023-12-23,Swiggy,4,Food Quality,0.45,0,0,,star
REV0003083,OT011,2023-12-24,Swiggy,5,Service,0.96,0,0,,star
REV0003084,OT011,2024-04-12,Swiggy,3,Packaging,-0.06,0,0,,star
REV0003085,OT011,2023-03-29,Zomato,3,Quantity,-0.12,0,0,,star
REV0003086,OT011,2024-04-05,Zomato,5,Value for Money,0.86,0,0,,star
REV0003087,OT011,2023-02-13,Swiggy,5,Quantity,1.0,0,0,,star
REV0003088,OT011,2023-05-01,Zomato,4,Value for Money,0.79,0,0,,star
REV0003089,OT011,2023-05-02,Zomato,5,Service,1.0,0,0,,star
REV0003090,OT011,2023-10-23,Swiggy,5,Delivery Speed,1.0,0,0,,star
